snapped_at,price,market_cap,total_volume
2017-10-02 00:00:00 UTC,417.2710690831933,6947208619.8264475,198861537.45262215
2017-10-03 00:00:00 UTC,404.22680336091923,6730103422.867037,115966941.24956138
2017-10-04 00:00:00 UTC,358.71037506124395,5975980332.129676,227076789.09452853
2017-10-05 00:00:00 UTC,354.7212859459234,5914631589.894476,246319165.01375142
2017-10-06 00:00:00 UTC,362.8058822575357,6049570403.115053,162214485.4569813
2017-10-07 00:00:00 UTC,358.8682121118132,5984567050.524322,81449685.41005604
2017-10-08 00:00:00 UTC,340.77022104149864,5683208310.687993,185050345.67035532
2017-10-09 00:00:00 UTC,315.54849746686824,5262922947.275783,260481348.56366798
2017-10-10 00:00:00 UTC,324.1785084022616,5407321833.537854,346443379.5412
2017-10-11 00:00:00 UTC,314.641053696649,5248629675.056253,122242121.90842658
2017-10-12 00:00:00 UTC,311.56433030807597,5199381805.409208,230980006.50991067
2017-10-13 00:00:00 UTC,320.68685500341957,5355430392.700231,251520540.38797024
2017-10-14 00:00:00 UTC,318.591862180497,5320822761.563798,143279107.38820577
2017-10-15 00:00:00 UTC,314.175169387361,5247232093.31715,117633946.31759796
2017-10-16 00:00:00 UTC,311.4659708830271,5202198085.479585,102075620.71343134
2017-10-17 00:00:00 UTC,357.65074356772965,5973733074.588717,185217569.1320937
2017-10-18 00:00:00 UTC,339.9392507503844,5678302752.1280775,440686390.2278161
2017-10-19 00:00:00 UTC,332.29443516662326,5551069920.428112,180782918.82330078
2017-10-20 00:00:00 UTC,326.07688373957774,5447701281.260378,142243837.47968677
2017-10-21 00:00:00 UTC,326.352286892448,5452612421.327298,118461312.41313994
2017-10-22 00:00:00 UTC,332.4749679198314,5554971150.556531,330706141.25733554
2017-10-23 00:00:00 UTC,320.148310975236,5349434323.383229,179315609.3894877
2017-10-24 00:00:00 UTC,328.5132067574072,5489858113.594552,249611388.64559835
2017-10-25 00:00:00 UTC,334.9416599350454,5598013939.158387,79791045.11592443
2017-10-26 00:00:00 UTC,337.83789862525225,5647889529.742311,212250977.06217414
2017-10-27 00:00:00 UTC,370.23666546696853,6195082377.169068,470037110.74054927
2017-10-28 00:00:00 UTC,426.2846811030298,7139597010.103012,733097618.8584532
2017-10-29 00:00:00 UTC,443.4711180133599,7428069384.40266,1825321207.9279113
2017-10-30 00:00:00 UTC,448.6093808788635,7514543586.756622,748706817.7673591
2017-10-31 00:00:00 UTC,439.90626613125244,7369177798.350902,299262330.8805495
2017-11-01 00:00:00 UTC,531.2131655283242,8899248423.588371,965226488.2550068
2017-11-02 00:00:00 UTC,596.1184313679319,9987174460.648136,1589534381.9275618
2017-11-03 00:00:00 UTC,646.5753613256135,10835342233.862698,1607266425.171438
2017-11-04 00:00:00 UTC,620.7893523548097,10405593525.502275,1105239445.4972427
2017-11-05 00:00:00 UTC,629.1778386067617,10547639842.391447,767131265.1881918
2017-11-06 00:00:00 UTC,605.3044806670371,10149094829.50816,743251921.9760344
2017-11-07 00:00:00 UTC,617.208740057202,10350398001.63238,347856339.8249151
2017-11-08 00:00:00 UTC,621.5965880227296,10425682152.86713,758426641.4589049
2017-11-09 00:00:00 UTC,662.7085038214149,11116397032.299131,657616714.1822953
2017-11-10 00:00:00 UTC,1010.5177380499691,16956222888.831112,4896165765.627263
2017-11-11 00:00:00 UTC,1366.2731163172234,22938240484.08874,4918415451.244494
2017-11-12 00:00:00 UTC,1539.1276356593708,25857441244.118477,7685794677.106292
2017-11-13 00:00:00 UTC,1363.997066831071,22916241920.415455,3487359300.4710007
2017-11-14 00:00:00 UTC,1284.95636582899,21590511460.7507,1247502013.63517
2017-11-15 00:00:00 UTC,1223.41310121399,20558967800.6606,1169806456.75777
2017-11-16 00:00:00 UTC,913.788359157508,15356796372.6151,1757603157.23817
2017-11-17 00:00:00 UTC,1167.93702534977,19630218347.2689,2915873283.09282
2017-11-18 00:00:00 UTC,1249.33061877165,21000826677.133,2755313249.81077
2017-11-19 00:00:00 UTC,1171.02403722663,19686451620.3406,1150448248.66125
2017-11-20 00:00:00 UTC,1227.9476908107,20645576621.6771,710153086.34557
2017-11-21 00:00:00 UTC,1177.72062283976,19803401716.0661,708323725.76706
2017-11-22 00:00:00 UTC,1308.66635512472,22007630090.1828,1362029439.6954
2017-11-23 00:00:00 UTC,1648.17295470539,27720436329.8191,3652596619.69008
2017-11-24 00:00:00 UTC,1664.51378999592,27998017456.1505,2842181210.65081
2017-11-25 00:00:00 UTC,1583.8957544167,26644809146.9178,1364444484.81814
2017-11-26 00:00:00 UTC,1702.728284074,28646870924.0894,1272355517.02151
2017-11-27 00:00:00 UTC,1639.94701460765,27593174486.3333,1203251907.0882
2017-11-28 00:00:00 UTC,1574.39213852967,26493004991.5011,1082007913.3104
2017-11-29 00:00:00 UTC,1346.02650966652,22652616637.8053,1925991067.58844
2017-11-30 00:00:00 UTC,1420.75315777073,23912554323.1234,1048606815.57651
2017-12-01 00:00:00 UTC,1471.9249218178,24776544227.7286,818580765.296564
2017-12-02 00:00:00 UTC,1459.12254424107,24563471527.3649,481274202.569625
2017-12-03 00:00:00 UTC,1561.01962809023,26281697981.1986,1248786564.50172
2017-12-04 00:00:00 UTC,1576.25424068722,26541047717.4034,631296719.458702
2017-12-05 00:00:00 UTC,1537.57792620126,25892581640.5404,809030771.10541
2017-12-06 00:00:00 UTC,1364.52208890363,22980923516.5276,134255799.634368
2017-12-07 00:00:00 UTC,1420.16015518061,23919456419.7541,827071902.958815
2017-12-08 00:00:00 UTC,1499.39695260629,25257266696.8053,2185759832.21427
2017-12-09 00:00:00 UTC,1448.90164311988,24409338814.4923,773745689.562551
2017-12-10 00:00:00 UTC,1348.8774131907,22726443743.8086,707738892.215368
2017-12-11 00:00:00 UTC,1437.2175253178,24217457359.3759,722478045.359487
2017-12-12 00:00:00 UTC,1616.72438357319,27245100747.5019,942654041.905948
2017-12-13 00:00:00 UTC,1624.64437692061,27381796944.7294,976344415.543939
2017-12-14 00:00:00 UTC,1970.53572473901,33215178739.5927,1919415367.47155
2017-12-15 00:00:00 UTC,1838.4358877205,30991594759.6064,1265224364.19763
2017-12-16 00:00:00 UTC,1816.40190359523,30623015766.2223,821335100.835436
2017-12-17 00:00:00 UTC,1876.69643895705,31643003054.3084,865048195.395748
2017-12-18 00:00:00 UTC,2208.31070666681,37239269024.4706,2210012922.23588
2017-12-19 00:00:00 UTC,2857.52968749365,48192452494.307,3600763686.65449
2017-12-20 00:00:00 UTC,3785.81976542594,63855944426.567,8248059899.21951
2017-12-21 00:00:00 UTC,3194.08607926986,53880360924.9545,2364041875.6027
2017-12-22 00:00:00 UTC,2559.08560059096,43172669761.9297,2487895142.71174
2017-12-23 00:00:00 UTC,3099.9861375599,52303973608.4054,1576966727.70167
2017-12-24 00:00:00 UTC,3156.73991645466,53267697453.733,1970736625.04814
2017-12-25 00:00:00 UTC,2840.43071244042,47934682638.5377,782923435.929769
2017-12-26 00:00:00 UTC,3074.04131166184,51882670194.8023,916775212.180124
2017-12-27 00:00:00 UTC,2853.22263228605,48160757429.975,931244875.808206
2017-12-28 00:00:00 UTC,2608.98138846749,44042900980.8249,814425144.492038
2017-12-29 00:00:00 UTC,2730.93548872177,46106247309.3151,999962455.049579
2017-12-30 00:00:00 UTC,2360.84140670088,39862630089.0388,772369324.027622
2017-12-31 00:00:00 UTC,2537.07648390444,42842786033.837,697824784.458791
2018-01-01 00:00:00 UTC,2426.97007748231,40987520108.0484,621745121.96341
2018-01-02 00:00:00 UTC,2627.02694026937,44371470156.2523,1078163704.8543
2018-01-03 00:00:00 UTC,2630.5118110174667,44434539748.91177,839817988.5138454
2018-01-04 00:00:00 UTC,2458.8943716566214,41540008263.53334,953800733.156601
2018-01-05 00:00:00 UTC,2551.321684963187,43105855528.29553,1048485272.0031966
2018-01-06 00:00:00 UTC,2674.2478384257674,45187870190.23746,1042662723.2036028
2018-01-07 00:00:00 UTC,2633.2100734137102,44499275333.13664,918802920.2333492
2018-01-08 00:00:00 UTC,2529.0606613895993,42743274879.04641,1295112018.2194815
2018-01-09 00:00:00 UTC,2541.258887652393,42954169636.68764,969926122.70534
2018-01-10 00:00:00 UTC,2988.6397693439667,50522097561.14595,2202872681.0309467
2018-01-11 00:00:00 UTC,2560.7709820022765,43293963974.34245,1733816735.5737364
2018-01-12 00:00:00 UTC,2753.5913284658327,46558584055.78611,1008684026.8086137
2018-01-13 00:00:00 UTC,2813.391336009015,47574976409.48361,1113483765.7058103
2018-01-14 00:00:00 UTC,2659.1092627106896,44971089852.5783,996571078.9423342
2018-01-15 00:00:00 UTC,2522.191431725442,42659432842.90584,1287698925.2697299
